ano,id_municipio,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto
2021,3501301,22593.0,22593.0,22593.0,22593.0,22593.0
2019,3501509,2892.0,2892.0,2892.0,2892.0,2892.0
2021,3502200,18477.0,18477.0,18477.0,18477.0,17515.0
2019,3507159,2691.0,2691.0,2283.0,2691.0,2180.0
2019,3507506,141147.0,141147.0,141147.0,141147.0,141147.0
2021,3507753,2387.0,2387.0,2387.0,2387.0,2218.0
2021,3508207,3709.0,3709.0,3709.0,3709.0,3709.0
2021,3509106,2305.0,2305.0,2305.0,2305.0,2305.0
2021,3510401,53839.0,53839.0,53839.0,53839.0,50861.0
2019,3514700,4860.0,4860.0,4860.0,4860.0,4860.0
2019,3516804,4307.0,4307.0,4102.0,4307.0,4073.0
2019,3517208,11055.0,11055.0,11055.0,11055.0,11055.0
2021,3518206,30780.0,30780.0,30635.0,30780.0,30635.0
2021,3518800,1404694.0,1404694.0,1404694.0,1404694.0,1296429.0
2019,3521150,3258.0,3258.0,3258.0,3258.0,3258.0
2020,3526001,17130.0,17130.0,17130.0,17130.0,17130.0
2020,3527207,86572.0,86572.0,86572.0,86572.0,86572.0
2019,3527405,18834.0,18834.0,18834.0,18834.0,18834.0
2019,3528007,16653.0,16653.0,16603.0,16653.0,16603.0
2021,3529104,1662.0,1662.0,1662.0,1662.0,1662.0
2019,3529708,20937.0,20937.0,18640.0,20937.0,18899.0
2019,3532009,11634.0,11634.0,11634.0,11634.0,11634.0
2020,3532827,6672.0,6672.0,6581.0,6672.0,5473.0
2020,3536109,5117.0,5117.0,5117.0,5117.0,4361.0
2021,3538907,21137.0,21137.0,21137.0,21137.0,20958.0
2020,3540002,20628.0,20628.0,20628.0,20628.0,19989.0
2021,3543253,2427.0,2427.0,2427.0,2427.0,2427.0
2020,3543402,709805.0,709805.0,709805.0,709805.0,709095.0
2021,3548104,3522.0,3522.0,3522.0,3522.0,3522.0
2020,3548203,4058.0,4058.0,4012.0,4058.0,2245.0
2019,3548609,5237.0,5237.0,5237.0,5237.0,5237.0
2019,3549003,2189.0,2189.0,2189.0,2189.0,2189.0
2019,3554300,18796.0,18796.0,18796.0,18796.0,18796.0
2021,3554904,4961.0,4961.0,4961.0,4961.0,4961.0
2020,1721208,18501.0,18501.0,18501.0,18501.0,8780.0
2021,2706901,33715.0,33715.0,32697.0,33715.0,6980.0
2020,2900603,2572.0,2572.0,2572.0,2572.0,2572.0
2020,2900702,133111.0,133111.0,133111.0,133111.0,53284.0
2021,2902807,9918.0,9918.0,9918.0,9918.0,9880.0
2021,2910800,572524.0,572524.0,536214.0,572524.0,345535.0
2020,2912707,6383.0,6383.0,6360.0,6383.0,6383.0
2019,2916807,16299.0,16299.0,15387.0,16299.0,16216.0
2020,2918704,1992.0,1992.0,1844.0,1992.0,1620.0
2021,2919306,8981.0,8981.0,8977.0,8981.0,4808.0
2021,2922250,1434.0,1434.0,1430.0,1434.0,681.0
2021,2924108,1856.0,1856.0,1850.0,1856.0,408.0
2019,2927606,5295.0,5295.0,5295.0,5295.0,5231.0
2021,2933109,6181.0,6181.0,6176.0,6181.0,2000.0
2021,2933158,8215.0,8215.0,8182.0,8215.0,6878.0
2019,2300507,3750.0,3750.0,2596.0,3750.0,1289.0
2020,2302057,10153.0,10153.0,7362.0,10153.0,1395.0
2020,2304103,54341.0,54341.0,38078.0,54341.0,23830.0
2019,2307601,34374.0,34374.0,34218.0,34374.0,15460.0
2019,2311900,8491.0,8491.0,3750.0,8491.0,196.0
2021,2313252,2519.0,2519.0,2127.0,2519.0,169.0
2021,3203130,13530.0,13530.0,13407.0,13530.0,12987.0
2021,3203163,3558.0,3558.0,2535.0,3558.0,1616.0
2020,3203320,31450.0,31450.0,31248.0,31450.0,17409.0
2019,3205069,18307.0,18307.0,13134.0,18307.0,12861.0
2021,5205901,7719.0,7719.0,7719.0,7719.0,7649.0
2019,5220603,13735.0,13735.0,13735.0,13735.0,13735.0
2020,3100708,1495.0,1495.0,1495.0,1495.0,1495.0
2019,3101409,2077.0,2077.0,2074.0,2077.0,2074.0
2019,3104908,13856.0,13856.0,13524.0,13856.0,13033.0
2021,3106606,2798.0,2798.0,2677.0,2798.0,2369.0
2019,3107307,39208.0,39208.0,39150.0,39208.0,37195.0
2021,3109303,17829.0,17829.0,16220.0,17829.0,6752.0
2019,3110103,2896.0,2896.0,2867.0,2896.0,2896.0
2019,3116605,23490.0,23490.0,22865.0,23490.0,22343.0
2019,3118007,53314.0,53314.0,43668.0,53314.0,35295.0
2019,3121506,1337.0,1337.0,1337.0,1337.0,1317.0
2021,3124609,1664.0,1664.0,1585.0,1664.0,1664.0
2020,3126109,61948.0,61948.0,61948.0,61948.0,59542.0
2020,3127404,1201.0,1201.0,1201.0,1201.0,536.0
2020,3130200,9120.0,9120.0,6261.0,9120.0,9120.0
2020,3131802,9062.0,9062.0,6875.0,9062.0,5713.0
2020,3138674,1843.0,1843.0,1843.0,1843.0,1843.0
2021,3139250,2921.0,2921.0,2916.0,2921.0,419.0
2019,3140555,6966.0,6966.0,6927.0,6966.0,6691.0
2020,3141405,14900.0,14900.0,13569.0,14900.0,12639.0
2021,3142205,11456.0,11456.0,10095.0,11456.0,10111.0
2021,3147303,17694.0,17694.0,17550.0,17694.0,17550.0
2021,3149200,3062.0,3062.0,2629.0,3062.0,3062.0
2021,3149705,10581.0,10581.0,9568.0,10581.0,10200.0
2021,3150703,5759.0,5759.0,4567.0,5759.0,4640.0
2019,3151008,5311.0,5311.0,5311.0,5311.0,5311.0
2021,3156601,7975.0,7975.0,,7975.0,7700.0
2021,3160306,6247.0,6247.0,6068.0,6247.0,6247.0
2019,3162500,85164.0,85164.0,85164.0,85164.0,80523.0
2019,3162922,22999.0,22999.0,20902.0,22999.0,8387.0
2021,3169307,72879.0,72879.0,65393.0,72879.0,62802.0
2021,3169356,31336.0,31336.0,27863.0,31336.0,21320.0
2021,3171204,131849.0,131849.0,111164.0,131849.0,105230.0
2021,5002209,18481.0,18481.0,18297.0,18481.0,18115.0
2019,5003801,17104.0,17104.0,16932.0,17104.0,5559.0
2020,5006903,11319.0,11319.0,11206.0,11319.0,11082.0
2021,5104104,27078.0,27078.0,27078.0,27078.0,8465.0
2019,5106281,3121.0,3121.0,3121.0,3121.0,2198.0
2021,5106752,38594.0,38594.0,38594.0,38594.0,30047.0
2020,1502152,29561.0,29561.0,29561.0,29561.0,20000.0
2019,1506302,14913.0,14913.0,7239.0,14913.0,8948.0
2021,2505006,5464.0,5464.0,5464.0,5464.0,108.0
2021,2509602,2700.0,2700.0,2700.0,2700.0,2000.0
2021,2510006,3180.0,3180.0,3180.0,3180.0,1320.0
2020,2510402,3606.0,3606.0,3606.0,3606.0,2860.0
2021,2510659,972.0,972.0,767.0,972.0,232.0
2021,2604304,6988.0,6988.0,6988.0,6988.0,6988.0
2020,2606606,16253.0,16253.0,16253.0,16253.0,16200.0
2020,2607703,8227.0,8227.0,8227.0,8227.0,1912.0
2021,2611200,7029.0,7029.0,6682.0,7029.0,7020.0
2019,2613008,31180.0,31180.0,28690.0,31180.0,26776.0
2021,2205508,22983.0,22983.0,22156.0,22983.0,1740.0
2020,2205706,13550.0,13550.0,13040.0,13550.0,13494.0
2020,2210805,7560.0,7560.0,7392.0,7560.0,550.0
2020,4104428,7528.0,7528.0,7528.0,7528.0,5697.0
2019,4104808,309913.0,309913.0,309913.0,309913.0,309913.0
2020,4105201,5062.0,5062.0,5062.0,5062.0,173.0
2020,4106308,14666.0,14666.0,14666.0,14666.0,10984.0
2019,4108106,2455.0,2455.0,2455.0,2455.0,2332.0
2021,4109609,34081.0,34081.0,34081.0,34081.0,34081.0
2020,4109708,25442.0,25442.0,25442.0,25442.0,6469.0
2019,4109708,25217.0,25217.0,25217.0,25217.0,6338.0
2021,4116109,9429.0,9429.0,9429.0,9429.0,2545.0
2019,4116109,9551.0,9551.0,9551.0,9551.0,2025.0
2021,4117503,41674.0,41674.0,41674.0,41674.0,41674.0
2021,4118105,10795.0,10795.0,10795.0,10795.0,6179.0
2021,4119509,57341.0,57341.0,57341.0,57341.0,57341.0
2020,4120101,3183.0,3183.0,3183.0,3183.0,3183.0
2020,4123402,10784.0,10784.0,10784.0,10784.0,8104.0
2019,4126801,14615.0,14615.0,14615.0,14615.0,13580.0
2021,4127502,12479.0,12479.0,12479.0,12479.0,12479.0
2019,4127502,12379.0,12379.0,12379.0,12379.0,11943.0
2021,3303906,291958.0,291958.0,289221.0,291958.0,260068.0
2021,2403806,7479.0,7479.0,7479.0,7479.0,7479.0
2019,2414308,1818.0,1818.0,1818.0,1818.0,1812.0
2021,1100346,7229.0,7229.0,6853.0,7229.0,6902.0
2021,1100601,2275.0,2275.0,777.0,2275.0,3847.0
2020,1400472,13532.0,13532.0,12855.0,13532.0,1000.0
2021,4304606,349728.0,349728.0,349728.0,349728.0,180966.0
2020,4306759,674.0,674.0,674.0,674.0,150.0
2019,4307500,11385.0,11385.0,11385.0,11385.0,1624.0
2020,4308607,31424.0,31424.0,31424.0,31424.0,5100.0
2020,4309100,32862.0,32862.0,32862.0,32862.0,11952.0
2020,4311981,658.0,658.0,658.0,658.0,1.0
2021,4316907,271303.0,271303.0,271303.0,271303.0,179376.0
2019,4319901,78792.0,78792.0,57113.0,78792.0,862.0
2019,4321006,8935.0,8935.0,8935.0,8935.0,483.0
2021,4200408,3531.0,3531.0,3531.0,3531.0,0.0
2021,4201307,38489.0,38489.0,36821.0,38489.0,1629.0
2021,4202453,20889.0,20889.0,20889.0,20889.0,3428.0
2021,4206900,16444.0,16444.0,16444.0,16444.0,3094.0
2020,4208906,168106.0,168106.0,167726.0,168106.0,146491.0
2019,4210902,2801.0,2801.0,2801.0,2801.0,230.0
2021,4211751,17502.0,17502.0,17502.0,17502.0,4683.0
2019,4213203,28704.0,28704.0,28213.0,28704.0,588.0
2019,4216503,19089.0,19089.0,19089.0,19089.0,7850.0
2020,2801009,9061.0,9061.0,8938.0,9061.0,898.0
2020,3500303,33060.0,33060.0,33060.0,33060.0,32861.0
2020,3500550,4645.0,4645.0,4645.0,4645.0,3382.0
2019,3500600,3451.0,3451.0,3354.0,3451.0,3191.0
2019,3501004,14140.0,14140.0,14140.0,14140.0,14140.0
2020,3506607,28268.0,28268.0,18504.0,28268.0,16236.0
2019,3509452,5097.0,5097.0,5097.0,5097.0,4524.0
2021,3516408,145966.0,145966.0,145966.0,145966.0,107227.0
2021,3516804,4399.0,4399.0,4045.0,4399.0,4014.0
2020,3518800,1392121.0,1392121.0,1389243.0,1392121.0,1258694.0
2020,3519253,4235.0,4235.0,3136.0,4235.0,3116.0
2019,3522109,100863.0,100863.0,96199.0,100863.0,45969.0
2021,3524006,55863.0,55863.0,55732.0,55863.0,48989.0
2021,3526407,26011.0,26011.0,26011.0,26011.0,25870.0
2021,3526605,6757.0,6757.0,6757.0,6757.0,5630.0
2021,3526704,103100.0,103100.0,103100.0,103100.0,103100.0
2019,3529500,4488.0,4488.0,4488.0,4488.0,4488.0
2021,3531209,4680.0,4680.0,4680.0,4680.0,3898.0
2021,3531407,23359.0,23359.0,23359.0,23359.0,23354.0
2020,3535606,5506.0,5506.0,5506.0,5506.0,5506.0
2021,3535903,3658.0,3658.0,3658.0,3658.0,3658.0
2020,3536802,1522.0,1522.0,1522.0,1522.0,1371.0
2020,3541208,10077.0,10077.0,10077.0,10077.0,10077.0
2021,3541505,37935.0,37935.0,37873.0,37935.0,37873.0
2020,3543253,2425.0,2425.0,2425.0,2425.0,2425.0
2019,3545506,3002.0,3002.0,3002.0,3002.0,3002.0
2020,3546306,33655.0,33655.0,33655.0,33655.0,33655.0
2019,3548708,824902.0,824902.0,824902.0,824902.0,824902.0
2019,3549706,48656.0,48656.0,48656.0,48656.0,48656.0
2019,3553658,2694.0,2694.0,2694.0,2694.0,2694.0
2020,3553708,54368.0,54368.0,54368.0,54368.0,54368.0
2019,3554805,42525.0,42525.0,42525.0,42525.0,42525.0
2019,3555000,62896.0,62896.0,62896.0,62896.0,62896.0
2019,3555208,1650.0,1650.0,1623.0,1650.0,1592.0
2019,1700301,5403.0,5403.0,5403.0,5403.0,1610.0
2020,1718204,46036.0,46036.0,46036.0,46036.0,42802.0
2021,2704906,1558.0,1558.0,1557.0,1558.0,1400.0
2019,2902658,4526.0,4526.0,4526.0,4526.0,750.0
2020,2903904,47296.0,47296.0,47296.0,47296.0,22083.0
2020,2906907,11668.0,11668.0,11661.0,11668.0,5510.0
2019,2909505,3374.0,3374.0,3215.0,3374.0,2681.0
2021,2913705,17536.0,17536.0,17457.0,17536.0,16000.0
2021,2915106,9497.0,9497.0,9436.0,9497.0,9200.0
2020,2915809,19412.0,19412.0,19389.0,19412.0,1356.0
2021,2918803,6631.0,6631.0,6400.0,6631.0,3317.0
2020,2928802,30807.0,30807.0,30763.0,30807.0,4467.0
2021,2302305,13827.0,13827.0,7880.0,13827.0,5352.0
2021,2303709,328992.0,328992.0,229379.0,328992.0,134233.0
2021,2304202,111292.0,111292.0,111003.0,111292.0,39042.0
2020,2306009,10251.0,10251.0,7657.0,10251.0,9800.0
2019,3203130,13445.0,13445.0,13445.0,13445.0,10721.0
2019,3203346,8686.0,8686.0,7708.0,8686.0,1701.0
2021,3204906,104392.0,104392.0,101721.0,104392.0,71353.0
2020,3205010,21711.0,21711.0,18338.0,21711.0,17171.0
2021,3205069,18979.0,18979.0,15268.0,18979.0,14880.0
2019,3205309,362097.0,362097.0,340955.0,362097.0,294355.0
2021,5217104,17929.0,17929.0,17929.0,17929.0,17275.0
2021,5218300,28895.0,28895.0,28654.0,28895.0,27405.0
2021,5220108,30528.0,30528.0,30528.0,30528.0,30445.0
2020,5221858,172135.0,172135.0,170493.0,172135.0,87202.0
2020,2101707,25380.0,25380.0,17571.0,25380.0,4554.0
2019,2112209,146996.0,146996.0,146996.0,146996.0,3317.0
2021,3101607,75926.0,75926.0,69653.0,75926.0,68057.0
2019,3102100,4587.0,4587.0,4409.0,4587.0,4030.0
2020,3103702,3153.0,3153.0,3153.0,3153.0,3153.0
2019,3104502,10977.0,10977.0,9916.0,10977.0,10977.0
2021,3105608,127261.0,127261.0,107813.0,127261.0,91072.0
2020,3108602,21465.0,21465.0,19136.0,21465.0,16275.0
2020,3114501,13562.0,13562.0,13562.0,13562.0,13562.0
2019,3114501,13421.0,13421.0,13421.0,13421.0,13421.0
2020,3114709,2647.0,2647.0,2636.0,2647.0,2647.0
2019,3114808,2395.0,2395.0,2004.0,2395.0,1544.0
2021,3115607,982.0,982.0,778.0,982.0,692.0
2021,3120102,4047.0,4047.0,3723.0,4047.0,3385.0
2020,3122108,4139.0,4139.0,3519.0,4139.0,3950.0
2021,3122603,2858.0,2858.0,2538.0,2858.0,1610.0
2020,3125952,5089.0,5089.0,5089.0,5089.0,5089.0
2021,3128808,5069.0,5069.0,4452.0,5069.0,3610.0
2021,3137205,52025.0,52025.0,44026.0,52025.0,43565.0
2019,3137304,2989.0,2989.0,2620.0,2989.0,1748.0
2020,3140803,14016.0,14016.0,13626.0,14016.0,13892.0
2019,3141900,3444.0,3444.0,3060.0,3444.0,3440.0
2021,3143500,7005.0,7005.0,6665.0,7005.0,4781.0
2019,3148608,9245.0,9245.0,8489.0,9245.0,9245.0
2019,3152402,9866.0,9866.0,7548.0,9866.0,6019.0
2021,3153905,15651.0,15651.0,13833.0,15651.0,11707.0
2019,3154606,332413.0,332413.0,273680.0,332413.0,231291.0
2020,3157807,219831.0,219831.0,172250.0,219831.0,150192.0
2021,3158953,33385.0,33385.0,30403.0,33385.0,30403.0
2019,3161205,4683.0,4683.0,4683.0,4683.0,4683.0
2020,3163904,2544.0,2544.0,2544.0,2544.0,2544.0
2019,3165008,8776.0,8776.0,8191.0,8776.0,5461.0
2019,3168606,114853.0,114853.0,97124.0,114853.0,84875.0
2019,5002100,20109.0,20109.0,20109.0,20109.0,5894.0
2019,5002159,5697.0,5697.0,5640.0,5697.0,5640.0
2020,5007901,39068.0,39068.0,34568.0,39068.0,6639.0
2019,5102678,35513.0,35513.0,35513.0,35513.0,28639.0
2019,1507458,13197.0,13197.0,13197.0,13197.0,6725.0
2021,2502904,4844.0,4844.0,4844.0,4844.0,1046.0
2019,2504074,1619.0,1619.0,1619.0,1619.0,1527.0
2019,2507002,18769.0,18769.0,18769.0,18769.0,6142.0
2021,2509396,4345.0,4345.0,4345.0,4345.0,4000.0
2021,2512200,2705.0,2705.0,2705.0,2705.0,2688.0
2021,2514651,1036.0,1036.0,1036.0,1036.0,560.0
2019,2605707,22420.0,22420.0,22420.0,22420.0,20166.0
2020,2609402,56039.0,56039.0,50701.0,56039.0,18448.0
2020,2610707,334376.0,334376.0,334376.0,334376.0,176804.0
2020,2614402,1919.0,1919.0,1919.0,1919.0,1560.0
2021,4104808,317102.0,317102.0,317102.0,317102.0,317102.0
2021,4106100,2691.0,2691.0,2691.0,2691.0,2691.0
2019,4106803,6281.0,6281.0,6281.0,6281.0,612.0
2021,4107108,4105.0,4105.0,4105.0,4105.0,3559.0
2021,4109302,6406.0,6406.0,6406.0,6406.0,5132.0
2019,4111803,35002.0,35002.0,35002.0,35002.0,35002.0
2019,4111902,11564.0,11564.0,11564.0,11564.0,11448.0
2019,4113007,6285.0,6285.0,6285.0,6285.0,6285.0
2020,4113205,29329.0,29329.0,29329.0,29329.0,29329.0
2019,4114609,44268.0,44268.0,44268.0,44268.0,13816.0
2021,4123303,5478.0,5478.0,5478.0,5478.0,1869.0
2021,4123907,7710.0,7710.0,7710.0,7710.0,7710.0
2020,4124053,21420.0,21420.0,21420.0,21420.0,21420.0
2019,4124509,4335.0,4335.0,4335.0,4335.0,3544.0
2019,4124905,4991.0,4991.0,4991.0,4991.0,4991.0
2020,4126108,4779.0,4779.0,4779.0,4779.0,1767.0
2020,4128203,54891.0,54891.0,54891.0,54891.0,19594.0
2020,4128401,9196.0,9196.0,9196.0,9196.0,9196.0
2019,4128401,9229.0,9229.0,9229.0,9229.0,9229.0
2021,3301009,464696.0,464696.0,464696.0,464696.0,443933.0
2021,3302007,130436.0,130436.0,97986.0,130436.0,39538.0
2020,3304144,151335.0,151335.0,138918.0,151335.0,57803.0
2019,3304144,150319.0,150319.0,125307.0,150319.0,35331.0
2019,2404200,18125.0,18125.0,18125.0,18125.0,6987.0
2020,2407807,9825.0,9825.0,9825.0,9825.0,1351.0
2019,4314506,9394.0,9394.0,9394.0,9394.0,9394.0
2021,4318507,18994.0,18994.0,13968.0,18994.0,0.0
2020,4323804,16701.0,16701.0,16701.0,16701.0,5532.0
2021,4204350,1762.0,1762.0,1652.0,1762.0,743.0
2020,4211801,4778.0,4778.0,4778.0,4778.0,1569.0
2019,4218004,32256.0,32256.0,31200.0,32256.0,19000.0
2019,2803500,53785.0,53785.0,53604.0,53785.0,5551.0
2021,3500709,35915.0,35915.0,35915.0,35915.0,35915.0
2019,3501905,56821.0,56821.0,56821.0,56821.0,53980.0
2021,3502309,5221.0,5221.0,5221.0,5221.0,5023.0
2019,3503604,9890.0,9890.0,9890.0,9890.0,9890.0
2020,3504404,11718.0,11718.0,11718.0,11718.0,11718.0
2021,3504602,16849.0,16849.0,16849.0,16849.0,16849.0
2019,3506300,9992.0,9992.0,9992.0,9992.0,9992.0
2021,3507209,653.0,653.0,653.0,653.0,653.0
2020,3507308,4365.0,4365.0,4365.0,4365.0,4365.0
2021,3507902,21428.0,21428.0,21428.0,21428.0,21428.0
2021,3508108,16407.0,16407.0,16114.0,16407.0,16400.0
2019,3509502,1183368.0,1183368.0,1181105.0,1183368.0,1139736.0
2019,3509957,4769.0,4769.0,4769.0,4769.0,4300.0
2020,3510807,24964.0,24964.0,24850.0,24964.0,24850.0
2019,3511003,15852.0,15852.0,15555.0,15852.0,15555.0
2021,3511508,48011.0,48011.0,46978.0,48011.0,45743.0
2021,3557204,11419.0,11419.0,11419.0,11419.0,11002.0
2019,3516853,3874.0,3874.0,3874.0,3874.0,3874.0
2019,3518404,116027.0,116027.0,114396.0,116027.0,107532.0
2021,3519808,7177.0,7177.0,7177.0,7177.0,7177.0
2019,3519808,7074.0,7074.0,7074.0,7074.0,7074.0
2021,3520103,29040.0,29040.0,29040.0,29040.0,29040.0
2021,3522307,151681.0,151681.0,151681.0,151681.0,151681.0
2020,3524303,75339.0,75339.0,72005.0,75339.0,72005.0
2021,3526209,24645.0,24645.0,15150.0,24645.0,4940.0
2020,3526308,3169.0,3169.0,3169.0,3169.0,3169.0
2019,3530102,26307.0,26307.0,26307.0,26307.0,25277.0
2021,3531001,1958.0,1958.0,1958.0,1958.0,1958.0
2019,3533106,2011.0,2011.0,2011.0,2011.0,2011.0
2019,3534708,110610.0,110610.0,110610.0,110610.0,109560.0
2019,3534757,9302.0,9302.0,9302.0,9302.0,9302.0
2020,3534906,10509.0,10509.0,10509.0,10509.0,10400.0
2019,3536406,6124.0,6124.0,6047.0,6124.0,3627.0
2020,3536505,111899.0,111899.0,111899.0,111899.0,111899.0
2019,3537008,12353.0,12353.0,12353.0,12353.0,12353.0
2020,3537107,48056.0,48056.0,47575.0,48056.0,47494.0
2019,3537602,67521.0,67521.0,66689.0,67521.0,52548.0
2019,3538204,7490.0,7490.0,7490.0,7490.0,7059.0
2021,3540903,20605.0,20605.0,20605.0,20605.0,20016.0
2020,3543709,8783.0,8783.0,8630.0,8783.0,8305.0
2020,3544806,5768.0,5768.0,5768.0,5768.0,5768.0
2019,3545803,191956.0,191956.0,191956.0,191956.0,191956.0
2019,3546108,1594.0,1594.0,1594.0,1594.0,1594.0
2020,3546256,1458.0,1458.0,1458.0,1458.0,1458.0
2019,3546603,31050.0,31050.0,30922.0,31050.0,30922.0
2019,3546900,8289.0,8289.0,8201.0,8289.0,8201.0
2019,3548807,161127.0,161127.0,161127.0,161127.0,161127.0
2021,3549003,2183.0,2183.0,2183.0,2183.0,2183.0
2021,3551900,16984.0,16984.0,16984.0,16984.0,16895.0
2021,3553609,10671.0,10671.0,10671.0,10671.0,10671.0
2021,2701407,25293.0,25293.0,25293.0,25293.0,25293.0
2021,2704302,1030912.0,1030912.0,895712.0,1030912.0,244765.0
2021,2706307,53872.0,53872.0,53871.0,53872.0,3358.0
2019,2708600,58994.0,58994.0,58994.0,58994.0,30063.0
2021,2905701,295213.0,295213.0,295057.0,295213.0,140613.0
2021,2906303,24610.0,24610.0,23813.0,24610.0,16580.0
2021,2907103,12912.0,12912.0,12912.0,12912.0,12912.0
2019,2910727,105704.0,105704.0,101457.0,105704.0,12752.0
2019,2911303,5658.0,5658.0,3723.0,5658.0,2268.0
2020,2913200,20712.0,20712.0,20640.0,20712.0,18004.0
2020,2914703,50857.0,50857.0,50698.0,50857.0,17229.0
2021,2916609,7648.0,7648.0,7597.0,7648.0,7000.0
2021,2922409,10060.0,10060.0,10039.0,10060.0,7862.0
2020,2924652,5869.0,5869.0,5869.0,5869.0,5255.0
2020,2927606,5240.0,5240.0,5193.0,5240.0,3793.0
2019,2929503,34799.0,34799.0,30156.0,34799.0,2406.0
2021,2301950,9432.0,9432.0,5314.0,9432.0,1138.0
2021,2305100,3040.0,3040.0,1324.0,3040.0,900.0
2021,2308104,25459.0,25459.0,13051.0,25459.0,2697.0
2020,2314102,19921.0,19921.0,12856.0,19921.0,5925.0
2019,3202306,24827.0,24827.0,24316.0,24827.0,24316.0
2020,3203056,18908.0,18908.0,17496.0,18908.0,17449.0
2021,3204203,21555.0,21555.0,17613.0,21555.0,10591.0
2019,5200050,6483.0,6483.0,6343.0,6483.0,3265.0
2019,5205497,55725.0,55725.0,54566.0,55725.0,34446.0
2020,5212501,197300.0,197300.0,188926.0,197300.0,42791.0
2019,5218805,218438.0,218438.0,212423.0,218438.0,146630.0
2019,2105302,245139.0,245139.0,219162.0,245139.0,75633.0
2019,3104007,104655.0,104655.0,99125.0,104655.0,98542.0
2020,3104700,6314.0,6314.0,5287.0,6314.0,3842.0
2020,3104908,13892.0,13892.0,13706.0,13892.0,13875.0
2019,3108206,3875.0,3875.0,3856.0,3875.0,3875.0
2019,3108602,21426.0,21426.0,18757.0,21426.0,15888.0
2019,3109709,7392.0,7392.0,7266.0,7392.0,7392.0
2021,3109907,9744.0,9744.0,8632.0,9744.0,8022.0
2019,3110905,14390.0,14390.0,12873.0,14390.0,12453.0
2020,3112307,27067.0,27067.0,27067.0,27067.0,25805.0
2019,3112802,6859.0,6859.0,6859.0,6859.0,6859.0
2020,3113305,26636.0,26636.0,24997.0,26636.0,19312.0
2021,3114501,13699.0,13699.0,13699.0,13699.0,13699.0
2019,3115474,2910.0,2910.0,2097.0,2910.0,759.0
2020,3116001,2811.0,2811.0,2598.0,2811.0,2295.0
2021,3116902,1587.0,1587.0,1470.0,1587.0,1587.0
2019,3119104,21032.0,21032.0,18336.0,21032.0,13563.0
2021,3120003,1752.0,1752.0,1752.0,1752.0,1752.0
2020,3120904,73190.0,73190.0,69725.0,73190.0,59764.0
2019,3121258,9875.0,9875.0,9649.0,9875.0,9200.0
2020,3123304,1924.0,1924.0,1924.0,1924.0,1924.0
2020,3125101,33623.0,33623.0,30524.0,33623.0,23897.0
2020,3126307,3194.0,3194.0,2964.0,3194.0,3194.0
2020,3126604,3446.0,3446.0,3292.0,3446.0,1260.0
2019,3138351,1803.0,1803.0,1803.0,1803.0,1803.0
2020,3145901,35731.0,35731.0,34896.0,35731.0,33945.0
2021,3149903,19095.0,19095.0,17984.0,19095.0,15892.0
2019,3156908,21121.0,21121.0,21121.0,21121.0,21121.0
2019,3157401,1649.0,1649.0,1305.0,1649.0,1532.0
2020,3158706,1831.0,1831.0,1831.0,1831.0,1831.0
2021,3161056,2072.0,2072.0,1906.0,2072.0,1502.0
2021,3161650,2873.0,2873.0,2850.0,2873.0,2700.0
2020,3164100,2150.0,2150.0,2150.0,2150.0,1227.0
2020,3164506,3041.0,3041.0,2522.0,3041.0,2000.0
2021,3166501,1739.0,1739.0,1508.0,1739.0,1092.0
2019,3169307,71902.0,71902.0,64259.0,71902.0,61735.0
2020,5003702,208206.0,208206.0,206124.0,208206.0,164580.0
2021,5005152,4564.0,4564.0,4519.0,4564.0,1482.0
2021,5006358,7392.0,7392.0,6881.0,7392.0,5618.0
2019,5006903,11210.0,11210.0,11097.0,11210.0,10846.0
2019,5008008,9252.0,9252.0,9159.0,9252.0,2079.0
2021,5107107,14347.0,14347.0,14000.0,14347.0,2309.0
2020,5105507,5800.0,5800.0,5800.0,5800.0,1430.0
2020,1500800,534230.0,534230.0,181000.0,534230.0,161633.0
2021,1502152,30337.0,30337.0,29600.0,30337.0,22000.0
2019,1503705,21310.0,21310.0,3942.0,21310.0,0.0
2020,1504208,226026.0,226026.0,94600.0,226026.0,2090.0
2019,1505536,187680.0,187680.0,172450.0,187680.0,32350.0
2019,2501609,8646.0,8646.0,8646.0,8646.0,8500.0
2020,2503407,1739.0,1739.0,1739.0,1739.0,1305.0
2020,2504157,3674.0,3674.0,2780.0,3674.0,3674.0
2020,2504306,22750.0,22750.0,22750.0,22750.0,6521.0
2020,2509008,6146.0,6146.0,6146.0,6146.0,6100.0
2020,2603900,8049.0,8049.0,8049.0,8049.0,7850.0
2021,2606606,16349.0,16349.0,16349.0,16349.0,16349.0
2020,2608404,9289.0,9289.0,9289.0,9289.0,9289.0
2019,2610202,14415.0,14415.0,14415.0,14415.0,14384.0
2019,2614204,24453.0,24453.0,24453.0,24453.0,7927.0
2020,2210706,5877.0,5877.0,5813.0,5877.0,5877.0
2020,4102802,14497.0,14497.0,14497.0,14497.0,7240.0
2019,4104402,4285.0,4285.0,4285.0,4285.0,3794.0
2019,4104709,9772.0,9772.0,9772.0,9772.0,9772.0
2020,4105409,12183.0,12183.0,12183.0,12183.0,12183.0
