ano,id_municipio,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,volume_agua_produzido,volume_esgoto_tratado
2021,4120309,26.07,,1.0,,0.0,,827.0,,127.8,
2019,4121257,18.76,,1.0,,0.0,,869.0,,178.52,
2020,4125357,37.46,,1.0,,0.0,,2173.0,,374.14,
2019,4126702,49.74,,1.0,,0.0,,1956.0,,337.49,
2021,3302205,120.0,,1.0,,0.0,,23739.0,,12016.4,
2019,2401008,109.49,,1.0,,0.0,,7899.0,,1746.9,
2019,2403707,29.6,,1.0,,0.0,,1172.0,,367.41,
2020,2404606,22.54,,1.0,,0.0,,569.0,,105.39,
2019,2407500,30.0,,1.0,,9.0,,3300.0,,1750.0,
2021,2409506,39.41,,1.0,,0.0,,819.0,,248.82,
2019,2413557,21.8,,1.0,,0.0,,1207.0,,189.68,
2020,2414001,117.51,,1.0,,0.0,,4692.0,,701.95,
2020,2414753,8.09,,1.0,,0.0,,401.0,,52.76,
2019,1100148,61.9,,1.0,,0.0,,2468.0,,709.28,
2019,1101450,9.85,,1.0,,0.0,,492.0,,142.5,
2020,4301701,33.58,,1.0,,0.0,,1886.0,,353.99,
2021,4301925,5.5,,1.0,,0.0,,234.0,,48.0,
2021,4302154,75.0,,1.0,,8.0,,970.0,,604.0,
2021,4305405,14.24,,1.0,,0.0,,1214.0,,219.9,
2021,4305447,9.43,,1.0,,0.0,,170.0,,43.28,
2019,4306452,152.0,,1.0,,0.0,,900.0,,76.0,
2021,4307559,26.28,,1.0,,0.0,,1967.0,,469.58,
2021,4309258,20.0,,1.0,,1.0,,490.0,,70.0,
2020,4312427,42.0,,1.0,,10.0,,1130.0,,250.0,
2020,4314001,47.56,,1.0,,0.0,,1484.0,,344.23,
2021,4316477,65.0,,1.0,,8.0,,1356.0,,290.0,
2021,4316600,76.4,,1.0,,0.0,,4215.0,,915.63,
2019,4318507,27.44,,1.0,,0.0,,5476.0,,563.38,
2019,4319109,27.35,,1.0,,0.0,,1676.0,,284.49,
2019,4322855,3.0,,1.0,,19.0,,310.0,,129.0,
2020,4200556,25.1,,1.0,,0.0,,415.0,,58.05,
2020,4201273,40.0,,1.0,,0.0,,678.0,,138.24,
2019,4201703,89.54,,1.0,,0.0,,2589.0,,2148.8,
2019,4202081,18.96,,1.0,,0.0,,457.0,,77.46,
2021,4204251,211.0,,1.0,,1.0,,6054.0,,1464.46,
2020,4205431,10.87,,1.0,,0.0,,513.0,,92.07,
2020,4206009,155.0,,1.0,,12.0,,7829.0,,3211.0,
2020,4206504,189.6,,1.0,,1.0,,11261.0,,3460.63,
2021,4207650,59.29,,1.0,,0.0,,2150.0,,303.42,
2020,4210852,14.71,,1.0,,0.0,,447.0,,61.09,
2021,4211306,125.28,,1.0,,2.0,,24767.0,,34.57,
2021,4213104,37.36,,1.0,,0.0,,1249.0,,0.0,
2020,4214706,59.92,,1.0,,0.0,,2315.0,,384.98,
2021,4214805,339.54,,1.0,,0.0,,20347.0,,9410.88,
2019,4218103,40.0,,1.0,,6.0,,1510.0,,185.0,
2020,2802304,69.35,,1.0,,5.0,,4904.0,,1566.54,
2021,2804003,46.63,,1.0,,0.0,,3838.0,,981.52,
2019,2806701,98.0,,1.0,,14.0,,8350.0,,3157.2,
2019,1707306,21.79,,1.0,,0.0,,1172.0,,100.2,
2021,1712504,13.33,,1.0,,0.0,,821.0,,539.62,
2019,1718402,18.32,,1.0,,0.0,,832.0,,175.0,
2019,1718550,19.21,,1.0,,0.0,,627.0,,199.15,
2020,1708254,12.0,,1.0,,0.0,,1016.0,,140.53,
2019,2704401,103.3,,1.0,,8.0,,2182.0,,0.0,
2019,2708956,15.5,,1.0,,2.0,,1006.0,,0.0,
2020,1304401,45.0,,1.0,,0.0,,3913.0,,993.93,
2020,2900801,63.53,,1.0,,1.0,,5353.0,,690.44,
2020,2906204,104.47,,1.0,,9.0,,8019.0,,1114.63,
2019,2909307,230.0,,1.0,,3.0,,7961.0,,1873.15,
2020,2912608,20.63,,1.0,,0.0,,1212.0,,101.33,
2021,2918605,23.82,,1.0,,1.0,,1514.0,,200.99,
2021,2920007,28.34,,1.0,,0.0,,2995.0,,368.88,
2020,2923803,62.6,,1.0,,6.0,,7668.0,,1390.63,
2019,2931400,33.6,,1.0,,2.0,,2473.0,,305.33,
2021,2300101,11.14,,1.0,,0.0,,1361.0,,207.73,
2021,2305902,489.0,,1.0,,86.0,,13456.0,,3890.0,
2020,2305902,460.0,,1.0,,8.0,,13339.0,,3850.0,
2019,2307908,38.92,,1.0,,0.0,,2842.0,,313.88,
2020,2313351,14.27,,1.0,,0.0,,2009.0,,250.64,
2020,2313955,41.89,,1.0,,0.0,,4990.0,,1489.15,
2021,5204854,38.57,,1.0,,0.0,,2457.0,,370.54,
2021,5205208,30.44,,1.0,,0.0,,1921.0,,279.55,
2020,5205703,17.65,,1.0,,0.0,,886.0,,110.55,
2021,5207535,61.0,,1.0,,0.0,,1667.0,,360.0,
2020,5210562,27.8,,1.0,,0.0,,2156.0,,286.84,
2019,5215504,25.3,,1.0,,0.0,,2723.0,,432.92,
2021,5218102,27.78,,1.0,,0.0,,1447.0,,195.36,
2021,5219738,50.9,,1.0,,0.0,,2602.0,,371.32,
2019,5221551,22.26,,1.0,,0.0,,1668.0,,247.63,
2019,2100105,9.52,,1.0,,0.0,,293.0,,273.07,
2020,2104800,500.0,,1.0,,6.0,,15738.0,,9576.0,
2020,2106201,15.72,,1.0,,0.0,,744.0,,191.48,
2019,2106201,15.72,,1.0,,0.0,,769.0,,286.24,
2020,2106755,30.93,,1.0,,0.0,,131.0,,100.0,
2019,2107407,16.96,,1.0,,0.0,,508.0,,109.91,
2020,2108603,92.63,,1.0,,0.0,,5488.0,,3706.43,
2020,2109403,10.7,,1.0,,0.0,,857.0,,536.46,
2021,2111532,26.75,,1.0,,0.0,,2494.0,,1448.37,
2019,3100500,10.85,,1.0,,1.0,,1391.0,,208.87,
2021,3142254,12.0,,1.0,,0.0,,600.0,,86.01,
2019,3144359,21.19,,1.0,,0.0,,2442.0,,337.08,
2020,3145109,57.62,,1.0,,0.0,,4333.0,,635.38,
2019,3157302,9.9,,1.0,,0.0,,957.0,,136.06,
2020,3157500,15.56,,1.0,,0.0,,1135.0,,138.95,
2021,5001508,56.5,,1.0,,1.0,,2568.0,,484.33,
2019,5003488,50.08,,1.0,,1.0,,2542.0,,453.59,
2021,5101902,73.0,,1.0,,4.0,,4078.0,,963.0,
2020,5102603,46.0,,1.0,,0.0,,2559.0,,620.0,
2021,5104526,37.9,,1.0,,0.0,,1977.0,,701.8,
2021,5105234,19.2,,1.0,,12.0,,1580.0,,1611.0,
2020,5108204,15.0,,1.0,,1.0,,1556.0,,547.8,
2019,1501709,97.0,,1.0,,0.0,,4257.0,,1673.85,
2021,1502806,16.5,,1.0,,1.0,,2200.0,,380.0,
2020,1504406,37.0,,1.0,,1.0,,2378.0,,706.48,
2020,1504604,25.0,,1.0,,0.0,,1729.0,,527.74,
2020,1506500,108.0,,1.0,,3.0,,9673.0,,9330.0,
2021,1508084,160.26,,1.0,,0.0,,9413.0,,1546.51,
2021,2501302,28.78,,1.0,,0.0,,1858.0,,330.85,
2019,2516003,36.51,,1.0,,0.0,,5399.0,,643.52,
2019,2603801,27.98,,1.0,,0.0,,2387.0,,323.18,
2020,2605509,23.19,,1.0,,0.0,,2999.0,,815.66,
2019,2608503,44.59,,1.0,,0.0,,5104.0,,756.4,
2019,2615300,133.02,,1.0,,0.0,,14226.0,,3417.86,
2019,2201929,6.0,,1.0,,0.0,,389.0,,54.4,
2020,2202251,9.48,,1.0,,0.0,,597.0,,177.2,
2019,2202802,16.23,,1.0,,0.0,,1022.0,,269.67,
2020,2203305,33.64,,1.0,,0.0,,4647.0,,1150.86,
2019,2203404,17.32,,1.0,,0.0,,1512.0,,246.45,
2021,2205524,8.2,,1.0,,0.0,,708.0,,126.77,
2020,2205904,17.75,,1.0,,0.0,,1226.0,,296.03,
2020,4105003,67.42,,1.0,,0.0,,2364.0,,373.54,
2020,4109658,32.13,,1.0,,1.0,,976.0,,152.22,
2020,4115739,12.1,,1.0,,0.0,,605.0,,90.84,
2019,4117255,69.04,,1.0,,1.0,,3093.0,,550.21,
2020,4120309,24.27,,1.0,,0.0,,820.0,,132.5,
2019,4122107,19.3,,1.0,,1.0,,1052.0,,192.96,
2019,4128658,12.4,,1.0,,0.0,,830.0,,128.29,
2021,2403756,25.65,,1.0,,0.0,,1042.0,,201.19,
2019,2405504,7.5,,1.0,,0.0,,464.0,,57.44,
2021,2407500,38.0,,1.0,,9.0,,3582.0,,1110.55,
2019,2409308,42.12,,1.0,,0.0,,2052.0,,367.87,
2020,2410504,38.69,,1.0,,0.0,,411.0,,52.51,
2021,2408953,59.0,,1.0,,6.0,,4364.0,,970.84,
2020,2408953,58.0,,1.0,,6.0,,4254.0,,956.58,
2019,2412708,24.25,,1.0,,0.0,,1340.0,,269.89,
2021,2414506,93.44,,1.0,,0.0,,3122.0,,773.24,
2021,1101559,7.72,,1.0,,0.0,,177.0,,88.64,
2019,4300059,7.96,,1.0,,0.0,,590.0,,101.78,
2021,4301057,168.39,,1.0,,0.0,,10413.0,,0.0,
2019,4301800,20.02,,1.0,,0.0,,1288.0,,193.68,
2019,4307906,121.02,,1.0,,0.0,,14850.0,,4922.3,
2021,4315206,15.41,,1.0,,0.0,,761.0,,109.16,
2019,4316436,112.0,,1.0,,6.0,,917.0,,235.0,
2021,4318200,97.14,,1.0,,0.0,,6169.0,,1338.54,
2019,4318614,10.0,,1.0,,8.0,,878.0,,82.56,
2021,4321451,382.0,0.0,1.0,,5.0,,12939.0,0.0,4174.08,0.0
2020,4322525,80.0,,1.0,,5.0,,562.0,,100.0,
2019,4322558,22.0,,1.0,,14.0,,862.0,,91.0,
2020,4201505,29.78,,1.0,,1.0,,1398.0,,268.63,
2019,4202073,84.11,,1.0,,0.0,,4609.0,,626.35,
2021,4202503,14.07,,1.0,,0.0,,865.0,,167.34,
2021,4202909,797.76,,1.0,,6.0,,34440.0,,10180.15,
2019,4203105,25.46,,1.0,,0.0,,1470.0,,1153.37,
2020,4204509,117.13,,1.0,,0.0,,4078.0,,986.57,
2019,4207908,33.21,,1.0,,0.0,,1469.0,,251.19,
2020,4208807,326.33,0.0,1.0,,11.0,,11137.0,0.0,1268.65,0.0
2019,4211850,9.43,,1.0,,0.0,,377.0,,87.81,
2019,4216008,68.32,,1.0,,0.0,,2546.0,,764.35,
2019,4217907,44.47,,1.0,,0.0,,1677.0,,425.57,
2021,4219853,33.0,,1.0,,2.0,,1832.0,,345.0,
2021,2801306,99.8,,1.0,,13.0,,11963.0,,3108.38,
2020,2805406,80.22,,1.0,,33.0,,5310.0,,1951.3,
2020,2806503,17.35,,1.0,,4.0,,1473.0,,340.29,
2020,1700400,29.14,,1.0,,0.0,,2184.0,,351.23,
2020,1703206,24.45,,1.0,,0.0,,955.0,,212.07,
2020,1703305,20.0,,1.0,,0.0,,1021.0,,155.66,
2019,1703701,44.18,,1.0,,0.0,,1354.0,,347.18,
2021,1703867,15.6,,1.0,,0.0,,843.0,,163.8,
2020,1712801,10.78,,1.0,,0.0,,725.0,,103.3,
2019,1713304,103.79,,1.0,,0.0,,4718.0,,856.69,
2019,1716307,20.52,,1.0,,0.0,,973.0,,274.75,
2021,1716653,12.7,,1.0,,1.0,,956.0,,304.82,
2020,1717909,20.95,,1.0,,0.0,,1754.0,,229.43,
2019,1720002,9.5,,1.0,,0.0,,644.0,,256.96,
2021,1720200,68.75,,1.0,,3.0,,3243.0,,461.86,
2020,1200104,73.28,,1.0,,0.0,,4713.0,,2766.37,
2021,1200393,39.36,,1.0,,0.0,,875.0,,752.6,
2020,1200450,69.67,,1.0,,0.0,,1951.0,,719.41,
2019,2700102,46.0,,1.0,,48.0,,3533.0,,28.78,
2020,2700409,58.0,,1.0,,8.0,,8213.0,,2989.0,
2020,2703601,11.6,,1.0,,0.0,,999.0,,269.3,
2021,2704807,23.25,,1.0,,0.0,,2080.0,,0.0,
2021,2706406,38.5,0.0,1.0,,47.0,,7301.0,0.0,15345.75,0.0
2019,2706505,14.0,,1.0,,0.0,,1286.0,,343.56,
2021,1303569,72.0,,1.0,,0.0,,3914.0,,1450.0,
2020,2901353,135.27,,1.0,,4.0,,4249.0,,8.21,
2021,2902401,37.79,,1.0,,2.0,,4095.0,,511.37,
2019,2906600,77.29,,1.0,,1.0,,3335.0,,587.2,
2019,2909703,89.39,,1.0,,2.0,,1875.0,,279.24,
2020,2912905,51.86,,1.0,,0.0,,5440.0,,584.27,
2019,2915007,32.27,,1.0,,2.0,,2900.0,,374.94,
2019,2915908,32.81,,1.0,,1.0,,1319.0,,161.17,
2020,2916203,35.37,,1.0,,1.0,,3526.0,,435.05,
2021,2918456,6.04,,1.0,,1.0,,1752.0,,151.78,
2019,2918506,72.35,,1.0,,7.0,,5139.0,,692.3,
2021,2921104,74.85,,1.0,,2.0,,7433.0,,975.58,
2020,2922805,100.61,,1.0,,2.0,,2388.0,,388.3,
2020,2923100,107.15,,1.0,,0.0,,5025.0,,889.76,
2020,2924801,98.08,,1.0,,5.0,,6677.0,,144.41,
2019,2926657,1.21,,0.0,,1.0,,137.0,,17.74,
2020,2929404,11.61,,1.0,,0.0,,1733.0,,176.98,
2020,2301307,59.08,,1.0,,2.0,,3554.0,,469.14,
2020,2305209,64.36,,1.0,,1.0,,4148.0,,652.84,
2019,2305704,23.76,,1.0,,1.0,,2603.0,,364.18,
2019,2307007,71.51,,1.0,,0.0,,5880.0,,1033.64,
2019,2312007,35.75,,1.0,,0.0,,4131.0,,488.49,
2019,2313005,100.0,,1.0,,9.0,,4277.0,,575.7,
2020,2313559,59.64,,1.0,,1.0,,3514.0,,65.28,
2021,5201504,28.3,,1.0,,0.0,,1672.0,,262.86,
2021,5209606,24.29,,1.0,,0.0,,1353.0,,176.44,
2020,5214051,23.18,,1.0,,0.0,,1728.0,,251.08,
2021,5219803,31.98,,1.0,,0.0,,2588.0,,330.12,
2021,5220009,60.04,,1.0,,0.0,,3301.0,,651.96,
2021,2101400,1050.0,,1.0,,3.0,,23985.0,,15010.36,
2019,2101509,46.3,,1.0,,0.0,,3163.0,,1265.6,
2021,2105427,49.0,,1.0,,19.0,,6261.0,,1100.11,
2019,2110039,31.39,,1.0,,0.0,,1756.0,,412.7,
2020,3103207,24.18,,1.0,,0.0,,1081.0,,168.66,
2019,3120870,40.49,,1.0,,1.0,,2310.0,,211.26,
2020,3162609,39.77,,1.0,,0.0,,3061.0,,458.65,
2021,3170651,30.59,,1.0,,0.0,,1278.0,,126.24,
2019,5102603,37.0,,1.0,,0.0,,2011.0,,584.0,
2021,5105580,61.79,,1.0,,1.0,,3349.0,,703.72,
2020,5106653,50.0,,1.0,,0.0,,2232.0,,473.0,
2020,5107750,30.0,,1.0,,0.0,,1020.0,,740.0,
2019,5108055,43.0,,1.0,,6.0,,1762.0,,822.6,
2020,1501709,97.0,,1.0,,0.0,,4206.0,,1626.33,
2020,1505551,26.0,,1.0,,3.0,,1600.0,,350.4,
2020,1507904,42.0,,1.0,,0.0,,4827.0,,1418.97,
2020,1507953,50.0,,1.0,,0.0,,2777.0,,786.01,
2020,2507309,12.8,,1.0,,0.0,,2941.0,,479.83,
2020,2507705,22.68,,1.0,,0.0,,2510.0,,589.67,
2019,2509206,36.4,,1.0,,0.0,,2353.0,,300.55,
2021,2509909,11.43,,1.0,,0.0,,1148.0,,168.45,
2019,2509909,6.84,,1.0,,0.0,,1106.0,,208.72,
2019,2510659,1.8,,1.0,,0.0,,252.0,,36.45,
2020,2600708,79.04,,1.0,,2.0,,9042.0,,2290.47,
2019,2603603,25.0,,1.0,,0.0,,2113.0,,290.62,
2020,2608057,72.25,,1.0,,1.0,,4070.0,,1299.46,
2019,2608305,20.76,,1.0,,0.0,,728.0,,75.56,
2019,2609105,21.54,,1.0,,0.0,,2833.0,,635.21,
2019,2612802,20.95,,1.0,,0.0,,2727.0,,393.93,
2021,2202059,11.28,,1.0,,0.0,,696.0,,499.88,
2019,2203602,23.1,,1.0,,0.0,,1429.0,,388.38,
2021,2204204,10.47,,1.0,,0.0,,1533.0,,298.18,
2021,2208601,14.33,,1.0,,0.0,,942.0,,179.4,
2019,2208858,5.96,,1.0,,0.0,,909.0,,177.1,
2020,2209658,7.38,,1.0,,0.0,,810.0,,126.61,
2021,2209856,7.97,,1.0,,0.0,,649.0,,203.74,
2020,4103008,43.17,,1.0,,1.0,,1596.0,,289.39,
2019,4106704,30.22,,1.0,,0.0,,1596.0,,214.92,
2020,4108551,28.79,,1.0,,0.0,,943.0,,144.52,
2020,4108650,10.21,,1.0,,0.0,,927.0,,128.5,
2019,4108700,32.94,,1.0,,2.0,,1768.0,,339.73,
2020,4110409,34.28,,1.0,,0.0,,1666.0,,255.41,
2020,4116505,12.74,,1.0,,0.0,,482.0,,84.7,
2019,4116505,10.93,,1.0,,0.0,,478.0,,85.73,
2019,4117271,33.29,,1.0,,2.0,,1441.0,,217.59,
2019,4123857,38.64,,1.0,,0.0,,1413.0,,209.97,
2019,3305406,61.0,,1.0,,3.0,,4789.0,,1923.0,
2020,2401602,66.33,,1.0,,0.0,,1061.0,,324.07,
2021,2405504,22.39,,1.0,,0.0,,499.0,,86.88,
2020,2407609,18.4,,1.0,,0.0,,767.0,,128.45,
2021,2410603,9.51,,1.0,,0.0,,763.0,,186.65,
2019,2410603,9.51,,1.0,,0.0,,725.0,,274.05,
2019,2413003,16.01,,1.0,,0.0,,1738.0,,218.8,
2021,2414456,46.64,,1.0,,0.0,,872.0,,192.31,
2021,1100320,75.27,,1.0,,0.0,,1524.0,,420.16,
2019,1101500,39.97,,1.0,,0.0,,933.0,,219.61,
2020,4301073,23.5,,1.0,,4.0,,243.0,,23.6,
2020,4306429,119.0,,1.0,,5.0,,602.0,,187.2,
2019,4306700,15.02,,1.0,,0.0,,734.0,,151.75,
2021,4308409,34.92,,1.0,,0.0,,1456.0,,226.93,
2020,4310538,82.4,,1.0,,0.0,,2419.0,,332.97,
2019,4310876,3.0,,1.0,,13.0,,255.0,,100.0,
2020,4311718,3.54,,1.0,,0.0,,634.0,,127.31,
2019,4315503,68.77,,1.0,,0.0,,3870.0,,681.22,
2019,4317608,144.51,,1.0,,0.0,,8913.0,,1735.31,
2021,4317905,74.86,,1.0,,0.0,,3445.0,,738.75,
2020,4319307,203.0,,1.0,,31.0,,2353.0,,464.0,
2019,4320107,74.43,,1.0,,0.0,,5530.0,,1601.46,
2021,4321477,16.68,,1.0,,0.0,,635.0,,100.96,
2019,4321667,36.9,,1.0,,0.0,,1062.0,,163.61,
2021,4321808,106.02,,1.0,,0.0,,6988.0,,1498.78,
2020,4322103,26.07,,1.0,,0.0,,1732.0,,325.93,
2021,4322905,15.62,,1.0,,0.0,,1148.0,,0.0,
2021,4201901,19.12,,1.0,,0.0,,625.0,,0.0,
2020,4201901,19.12,,1.0,,0.0,,598.0,,0.0,
2019,4202701,13.75,,1.0,,0.0,,476.0,,81.66,
2019,4204905,17.68,,1.0,,0.0,,1695.0,,478.35,
2020,4206405,49.14,,1.0,,0.0,,1986.0,,369.17,
2019,4207684,14.28,,1.0,,0.0,,662.0,,133.32,
2021,4214151,30.21,,1.0,,5.0,,598.0,,112.05,
2019,4215604,4.05,,1.0,,0.0,,253.0,,46.2,
2019,4215653,75.0,,1.0,,12.0,,2218.0,,510.0,
2019,4215901,7.36,,1.0,,0.0,,304.0,,49.37,
2019,4216255,54.3,,1.0,,6.0,,1401.0,,372.9,
2019,4218350,21.0,,1.0,,0.0,,920.0,,20.0,
2020,4219408,72.05,,1.0,,0.0,,830.0,,138.72,
2020,4219606,9.29,,1.0,,0.0,,333.0,,70.63,
2020,2803906,51.6,,1.0,,5.0,,3751.0,,846.32,
2019,2804458,54.43,,1.0,,36.0,,3708.0,,1001.99,
2019,2804706,35.18,,1.0,,7.0,,2369.0,,811.91,
2020,2805000,15.06,,1.0,,7.0,,1117.0,,353.87,
2019,2805703,122.04,,1.0,,0.0,,9013.0,,2875.8,
2020,2806909,12.98,,1.0,,0.0,,1001.0,,245.91,
2020,2807600,42.38,,1.0,,1.0,,3073.0,,751.48,
2019,1703305,20.0,,1.0,,0.0,,1043.0,,65.02,
2019,1707553,26.0,,1.0,,0.0,,1040.0,,288.9,
2021,1709807,12.69,,1.0,,0.0,,306.0,,105.12,
2020,1709807,11.75,,1.0,,0.0,,302.0,,79.21,
2021,1713205,118.62,,1.0,,0.0,,6900.0,,1277.35,
2020,1718865,41.0,,1.0,,2.0,,1972.0,,300.0,
2020,1720101,11.4,,1.0,,0.0,,1110.0,,284.12,
2020,1200807,93.9,,1.0,,1.0,,1098.0,,489.6,
2020,2701506,21.9,,1.0,,17.0,,2297.0,,0.0,
2019,2702504,26.4,,1.0,,1.0,,1187.0,,0.0,
2020,2705002,52.0,,1.0,,15.0,,2429.0,,0.0,
2020,2705200,20.6,,1.0,,0.0,,3247.0,,1008.0,
2020,2705507,32.1,,1.0,,0.0,,3641.0,,1472.29,
2021,1301902,280.5,,1.0,,3.0,,17831.0,,15612.48,
2019,2901809,74.07,,1.0,,2.0,,2964.0,,371.15,
2020,2902005,43.47,,1.0,,0.0,,2278.0,,311.8,
2020,2903508,52.52,,1.0,,0.0,,2332.0,,0.01,
2020,2907905,127.95,,1.0,,0.0,,4507.0,,726.82,
2021,2911253,31.69,,1.0,,0.0,,1506.0,,142.63,
2021,2914505,328.98,0.0,1.0,,80.0,,8790.0,0.0,1174.26,0.0
2020,2917904,25.49,,1.0,,1.0,,1888.0,,235.5,
2019,2918357,105.96,,1.0,,6.0,,7632.0,,1073.85,
2019,2920403,24.65,,1.0,,0.0,,2521.0,,254.37,
2021,2922201,17.91,,1.0,,4.0,,1606.0,,176.9,
2020,2922201,17.34,,1.0,,4.0,,1599.0,,188.99,
2020,2922755,7.85,,1.0,,0.0,,1106.0,,131.76,
2019,2924058,68.66,,1.0,,5.0,,3392.0,,384.38,
2019,2924504,36.87,,1.0,,0.0,,1528.0,,272.2,
2020,2927309,62.76,,1.0,,5.0,,6754.0,,740.85,
2021,2929404,11.19,,1.0,,0.0,,1750.0,,158.72,
2021,2930303,106.56,,1.0,,4.0,,4395.0,,660.43,
2021,2303907,29.51,,1.0,,1.0,,3034.0,,809.16,
2020,2303956,72.51,,1.0,,2.0,,4275.0,,172.57,
2020,2307809,44.94,,1.0,,0.0,,4280.0,,636.59,
2021,3204500,17.8,,1.0,,0.0,,1175.0,,199.65,
2021,5206800,14.47,,1.0,,0.0,,1157.0,,141.06,
2020,5211008,42.17,,1.0,,0.0,,2894.0,,475.07,
2020,5213004,44.82,,1.0,,0.0,,4202.0,,984.23,
2019,5214051,23.18,,1.0,,0.0,,1699.0,,221.8,
2021,5215009,43.15,,1.0,,0.0,,3342.0,,476.58,
2021,5216809,23.04,,1.0,,0.0,,3185.0,,467.45,
2020,5218102,27.78,,1.0,,0.0,,1429.0,,204.54,
2020,5219506,16.79,,1.0,,0.0,,1057.0,,141.61,
2020,5222203,19.69,,1.0,,0.0,,1487.0,,255.71,
2021,2100873,9.19,,1.0,,0.0,,406.0,,212.91,
2021,2103257,11.65,,1.0,,0.0,,1591.0,,978.44,
2019,2103505,44.26,,1.0,,0.0,,4782.0,,2393.33,
2021,2106805,10.54,,1.0,,0.0,,627.0,,428.1,
2019,2108009,52.0,,1.0,,4.0,,4250.0,,890.0,
2021,2108108,11.3,,1.0,,0.0,,417.0,,450.35,
2021,2108306,27.03,,1.0,,0.0,,1139.0,,925.87,
2021,2108603,92.63,,1.0,,0.0,,5554.0,,3577.26,
2021,2108702,39.64,,1.0,,1.0,,2932.0,,1110.36,
2021,3125705,109.9,,1.0,,1.0,,5740.0,,767.83,
2021,3128253,31.41,,1.0,,0.0,,1125.0,,261.28,
2019,3129004,18.64,,1.0,,0.0,,1707.0,,265.67,
2019,3146404,24.74,,1.0,,0.0,,1842.0,,227.52,
2019,3147956,15.33,,1.0,,0.0,,1115.0,,111.57,
2019,3154457,31.11,,1.0,,0.0,,1760.0,,198.05,
2019,3161502,36.12,,1.0,,0.0,,3111.0,,520.84,
2021,3162450,21.76,,1.0,,0.0,,1238.0,,182.22,
2019,3168200,7.77,,1.0,,1.0,,530.0,,68.87,
2020,3172202,10.67,,1.0,,0.0,,531.0,,79.14,
2021,5102702,110.0,,1.0,,0.0,,7220.0,,1973.0,
2019,5102702,108.74,,1.0,,0.0,,6324.0,,1729.0,
2020,5103858,40.0,,1.0,,0.0,,1680.0,,450.38,
2021,5104559,46.0,,1.0,,4.0,,1781.0,,810.0,
2021,5106182,39.02,,1.0,,0.0,,1303.0,,630.72,
2019,5106273,32.5,,1.0,,1.0,,742.0,,249.13,
2020,5106505,108.52,,1.0,,0.0,,7481.0,,2139.64,
2019,5107404,23.2,,1.0,,1.0,,1451.0,,220.6,
2019,5108303,17.84,,1.0,,0.0,,878.0,,180.07,
2019,2500205,5.4,,1.0,,0.0,,1146.0,,146.47,
2021,2500809,16.25,,1.0,,0.0,,3243.0,,550.72,
2021,2501500,17.63,,1.0,,0.0,,1364.0,,101.83,
2021,2503555,2.73,,1.0,,0.0,,580.0,,141.07,
2019,2505907,8.15,,1.0,,0.0,,676.0,,148.79,
2021,2506400,13.8,,1.0,,0.0,,2339.0,,450.91,
2019,2507903,26.58,,1.0,,0.0,,1722.0,,757.17,
2020,2510204,6.93,,1.0,,0.0,,1302.0,,314.27,
2019,2514008,8.41,,1.0,,0.0,,1132.0,,118.4,
2021,2514453,7.1,,1.0,,0.0,,894.0,,185.08,
2021,2515500,45.69,,1.0,,1.0,,3709.0,,822.36,
2020,2609006,46.58,,1.0,,0.0,,5724.0,,1203.37,
2020,2611408,22.99,,1.0,,0.0,,2061.0,,613.23,
2021,2612455,26.49,,1.0,,2.0,,2211.0,,348.84,
2019,2612703,49.76,,1.0,,1.0,,2283.0,,288.3,
2020,2615805,39.75,,1.0,,1.0,,3917.0,,601.59,
2021,2203206,46.55,,1.0,,0.0,,2792.0,,468.66,
2020,2205151,6.44,,1.0,,0.0,,957.0,,155.74,
2020,2205300,14.95,,1.0,,0.0,,940.0,,221.42,
2021,2209807,29.32,,1.0,,0.0,,1379.0,,288.41,
2020,2209856,7.97,,1.0,,1.0,,636.0,,203.46,
2020,2209906,18.63,,1.0,,0.0,,1556.0,,412.33,
2021,2210102,13.62,,1.0,,0.0,,812.0,,260.6,
2021,4103305,61.03,,1.0,,0.0,,3059.0,,549.58,
2021,4103909,151.94,,1.0,,3.0,,5943.0,,1017.79,
2021,4109757,51.97,,1.0,,0.0,,2193.0,,306.26,
2020,4111209,110.75,,1.0,,0.0,,3450.0,,573.95,
2020,4112751,87.93,,1.0,,1.0,,3279.0,,558.73,
2019,4114708,45.11,,1.0,,1.0,,2053.0,,320.78,
2021,4116307,25.9,,1.0,,1.0,,1610.0,,212.0,
2020,4119103,109.87,,1.0,,3.0,,2927.0,,452.92,
2021,4121109,32.42,,1.0,,0.0,,1686.0,,318.94,
2019,4122172,12.67,,1.0,,0.0,,880.0,,133.87,
2020,4125456,20.37,,1.0,,0.0,,1116.0,,242.15,
2019,4127601,113.4,,1.0,,0.0,,3652.0,,589.01,
2019,3303807,130.0,,1.0,,0.0,,7768.0,,3782.43,
2021,2401404,15.91,,1.0,,0.0,,2245.0,,742.98,
2020,2404408,61.5,,1.0,,0.0,,2397.0,,729.38,
2021,2405405,14.01,,1.0,,0.0,,1666.0,,259.91,
2019,2408706,16.54,,1.0,,0.0,,918.0,,166.06,
